Keyword,Score
sawit,0.6074010569771779
me,0.6065133670624194
calo,0.6051848576234958
sendok,0.6041537273392679
halang,0.6039195362838465
korporasi,0.6023299353215097
real,0.6006295348935344
gengsi,0.6002885901199704
forum,0.5999089754914211
usus,0.5994291276417937
dar,0.5989558979977003
duren,0.5984755815998786
letak,0.5979783909262293
rapel,0.5958627677869355
opname,0.593632685373608
mentok,0.5929557553281148
is,0.59246408645929
musnah,0.5919657318025232
suwir,0.5917313895844696
bedah,0.5915241235473976
cukup,0.5913201218395439
baja,0.589479117038733
milyar,0.5892587935671351
hina,0.5890953962406363
puluh,0.5889431473155688
lanjur,0.5887620310711836
kecil,0.5884126131814208
sahabat,0.5882253629972787
begini,0.5867195948153155
publik,0.586672873807501
tunggal,0.585673222827269
keruh,0.5853065020556826
komunal,0.5853065020556826
osmosis,0.5853065020556826
internasional,0.5819881532213117
waris,0.5817883854267041
deli,0.5810625469136953
gudang,0.5807748142729965
empati,0.5795968125064396
bera,0.5788461878005912
bocah,0.5786078221478586
radang,0.5784909224426001
suram,0.5781642291562699
alhasil,0.5779426435216143
jepang,0.5776709196105999
jumat,0.5774670068944433
implementasi,0.576577696907311
tengok,0.5753784365339223
dk,0.5725760495422444
sistim,0.5724846760595226
teriak,0.5714692684560325
jatah,0.5711599485337784
rscm,0.5707847089049909
binasa,0.5705383925135494
nafkah,0.5700336774604533
lari,0.5688477368747804
hakim,0.5683633243258925
siapa,0.5683633243258925
demik,0.5683633243258925
gubris,0.5678972496474927
politik,0.5674811054690692
tolong,0.5662476561502502
kalang,0.5661834067948666
ra,0.5661138049412163
kelak,0.5651891207651543
batang,0.5651068609744497
intervensi,0.5645779076436227
senjata,0.5639545515557333
pantas,0.563645105655252
sebar,0.5594304144248335
mabuk,0.5589353010835229
profesionalisme,0.5581262722775022
tong,0.5580940883126662
akuntansi,0.5578231139462831
pekan,0.5578031914643883
kamis,0.5575846889515884
hayati,0.5571661460035494
tengkar,0.5564255399858427
timbang,0.5561422720134023
sikit,0.5535712922999302
arah,0.5535326563986793
antri,0.5533859407276949
profit,0.5529428140681042
cakap,0.551542307853937
gasal,0.5506357466549547
kuda,0.549757926229202
damping,0.5491481932369786
kering,0.5482900698324715
kentang,0.5464086659294511
perlu,0.5460515873086417
boros,0.5458729714063444
senyum,0.5455810054378338
mencret,0.5450533981944274
pendek,0.5446577127308766
galau,0.5443356378111737
mitigasi,0.5443048543514932
sentul,0.5442880394453488
silaturahmi,0.5436814322057281
ruang,0.5436060907553284
sejahtera,0.5414203115813115
tuntas,0.5412802664926495
misuh,0.5409760736020411
taruh,0.540314058888343
sarjana,0.5403052860702946
cemberut,0.5395275369243138
picu,0.538460580398403
kontaminasi,0.5383681341411126
priok,0.5383580209917153
kualitas,0.5382832668859051
bengkalai,0.5380300630528464
termin,0.5380178527236719
perata,0.5372867855828949
rodi,0.5370454693208413
cuk,0.5366767713504715
mampat,0.5363465398184273
jaksa,0.5354014004631829
ketar,0.5353166138389768
memberitahu,0.5348239323248639
ayam,0.5340657157686002
tata,0.5336381960560233
ekonomi,0.531641462904463
cukai,0.531463166436626
klip,0.5298972894719546
tumpang,0.5294393258268106
skoliosis,0.5288661016837585
rusa,0.528502655117835
hi,0.5278044633249005
ng,0.5277921304159359
be,0.5277687485428135
pilek,0.5275143015793563
ban,0.5274941781130398
desa,0.5268700825045239
tembus,0.5262968508699293
sangkal,0.5254452391660439
almarhum,0.5253913707522028
plinplan,0.5253913707522028
problematik,0.5253913707522028
sb,0.5253913707522028
gongseng,0.5253913707522028
dobol,0.5253913707522028
yoyo,0.5253913707522028
hias,0.5253913707522028
awut,0.5253913707522028
simpati,0.5253913707522028
kabita,0.5253913707522028
iling,0.5253913707522028
bengkulu,0.5253913707522028
perat,0.5253913707522028
amit,0.5253913707522028
tonggak,0.5253913707522028
budur,0.5253913707522028
koneksi,0.5246345374396295
mes,0.5243292396177064
kemari,0.5241568438967096
iring,0.5240434333190978
telah,0.5239095007198712
hantu,0.5235074700710604
gembok,0.5222156088861409
kuli,0.5221112779829171
video,0.5220350712720279
jin,0.5214443041635796
alokasi,0.5212271039116145
upacara,0.5204787195031824
spesial,0.5188836837292654
hambur,0.5188746224492287
teknisi,0.5187908292238976
pasuk,0.5186601506839099
instruksi,0.5171645867189123
golek,0.5157807052853274
legal,0.5156456148978421
mimpi,0.515427784532522
kidul,0.5150260941735272
kronis,0.5126314305274224
bal,0.5120204726110852
auto,0.51158398469128
sambat,0.5111059213825274
pecah,0.5103901187285139
taun,0.5101594536137333
kian,0.5097128809393107
gontok,0.5095838386773515
lelah,0.5088463541710383
semu,0.5083665702214413
mangkrak,0.5071178179939526
canggih,0.5070335849033414
bedebah,0.5063368669873518
cicip,0.5055005854222713
wanita,0.5053921332186121
ikon,0.5052007511399954
debu,0.5045463766202207
depresi,0.5036319360894354
kenap,0.5028926670111222
tanah,0.5028855763349402
sesak,0.5028572421981818
resto,0.5026302903740827
diri,0.5025727105354494
dinding,0.5023158000163884
mutiara,0.5017967519341588
layu,0.5014943833843843
massal,0.5013549381626119
browser,0.5009419827705194
karuan,0.4993730292344674
bar,0.4986846527766867
onkologi,0.4983655970955735
debit,0.4980708201856513
peras,0.49801927783713873
tahajud,0.4965195756790806
agung,0.49504525593680904
muluk,0.4943709841188017
tonton,0.49311540088644346
getar,0.4926728171622924
jungkir,0.4917584440756412
peta,0.49156705372974296
gagas,0.4915407456033525
gaib,0.49144690370254795
imbas,0.4913155322300658
kecubung,0.491247485021327
tipes,0.4910823609771115
kertas,0.49108201057044654
calon,0.49108190505405114
jemaah,0.4898999920508861
amatir,0.489193066329539
umrah,0.48891628016967215
rekrutmen,0.48821478734939927
bis,0.4879603760824434
dehidrasi,0.48726126962948135
bahaya,0.4865990983489931
riau,0.48625861898474365
nyeri,0.4861688831142328
sayur,0.48615479450801535
cukimai,0.4858566878661804
rontgen,0.48551417781567296
pers,0.48513573361880147
enam,0.4850974077442294
hangus,0.4844329043082056
biskuit,0.48337265977968386
tip,0.48335315727772843
tenggang,0.4829647900495936
bang,0.48291523068073516
pangkal,0.4828019822573656
peang,0.4826434224010392
butut,0.48196268349714244
surut,0.4815547558462436
transfer,0.48110101729153343
perang,0.4810230348511969
istana,0.48077051771243906
baya,0.4806902626461873
histori,0.48011510796194945
bijaksana,0.4800206882686937
sayembara,0.4794874824027633
menindaklanjuti,0.47925649376005164
artis,0.4781420933238746
rangin,0.47814039444051804
humas,0.47792871061686104
om,0.4776789490928912
jengkel,0.47749335831614337
yos,0.47723972572579837
maut,0.47715373610290934
celah,0.4763867786421805
sembuh,0.4760224095819475
bubur,0.475467387288727
hang,0.47455275768256955
ingkar,0.4737594106216483
pasrah,0.47353009705703697
patut,0.4722019497368758
kapasitas,0.47122368102378465
paduka,0.47072100781030546
plastik,0.47061715534396054
virtual,0.4702471702723114
man,0.47011770701771083
curang,0.4700185975234854
standardisasi,0.4699207359200588
apotek,0.46960872911182794
hukum,0.46905492829384154
ambigu,0.46784053373664686
kebun,0.46762820708331043
untung,0.46733987601775817
isu,0.466594899976071
lingkung,0.46646769662962734
asin,0.4658503815595617
lebaran,0.4655284997535456
komputer,0.4651660565941954
birah,0.46463821590928467
salak,0.4646325378961205
massa,0.4631997375331752
padang,0.46284022690981697
receh,0.46282121806078264
yakin,0.46234333172921666
oper,0.4623121706212053
bunda,0.4618701206499901
agen,0.4618338625378062
degan,0.4615318838030875
terkadang,0.46143329919612336
kontra,0.45949724452142915
latar,0.4588581717949777
defisit,0.45855850891165817
migren,0.4576204644710289
ulama,0.45735319895880555
tenor,0.4571879029225878
konversi,0.4571879029225878
curi,0.4565554820046982
abu,0.45580485484117506
baju,0.45502463248242586
pukul,0.4540368290396376
maka,0.4540368290396376
maksi,0.4529499944009787
mewah,0.4527889438147961
mulai,0.4523802784867653
teh,0.45206444146931585
duplikat,0.451796864071866
sidik,0.45101268798821964
katung,0.45098770291817253
mena,0.4508060020863567
bemper,0.4507751202470209
duduk,0.4502664829960279
klan,0.44989565299303874
mani,0.449398779499816
lahan,0.44915657297072425
dosen,0.446972838477145
pohon,0.44688703351771136
monopoli,0.44580056996645423
sepuh,0.44554244004565347
kucing,0.4433233938393668
ri,0.44264509035763727
over,0.4423301994434643
mampir,0.44222624099505586
simulasi,0.44208913151933443
sabar,0.4413062366762045
saku,0.44119993190583945
aktivitas,0.44094108871347254
sandiwara,0.44052870497588553
gegabah,0.44052870497588553
sogo,0.44052870497588553
duta,0.44052870497588553
santet,0.43884466681114964
getol,0.43880139634972076
bijih,0.4386533497293581
buruh,0.43865115405757926
culas,0.43736919523593665
sita,0.4372746992533815
ambisi,0.43671961573651463
sirkumsisi,0.43591171796249006
sambal,0.43567915003506164
adres,0.4355748278356152
narasi,0.43541391028142246
bengkak,0.43535962255980126
haula,0.4351270102636403
semester,0.43501667414432577
saban,0.43461522543531095
hayo,0.4339538784411723
ideal,0.4335967574784405
jenderal,0.43324973118362214
tebus,0.432777468131767
kacang,0.43201547691337594
sangkut,0.4314354702194406
gigit,0.430776683041618
sah,0.4307557574896535
pinak,0.43033009931617405
acara,0.4297137790278386
beling,0.4291444871687814
terjun,0.42767658740354986
komersial,0.4276087159848331
bising,0.4276087159848331
den,0.4275625776493771
al,0.42716458353965725
pangkas,0.42674813479548496
gejala,0.4267199323275732
remeh,0.4266985225939016
sinis,0.4266985225939016
hamba,0.4262190334623413
karakter,0.4252134370411794
kusut,0.4251464436891559
penat,0.4250710348977924
aktip,0.4249436916124186
tensi,0.42455865786257285
usir,0.4239676794352343
mbok,0.4238079380334433
rantang,0.42368430745166685
gatot,0.42366913069159096
linglung,0.4232270705521224
padahal,0.4231884584436924
mertua,0.4231319984108515
angkuh,0.42276530637497267
merak,0.4225280200691411
lasik,0.42219335593364593
rebus,0.42203431209038705
sempit,0.42177219610776107
tameng,0.4215682993018893
sekip,0.4215682993018893
tiban,0.42124496265864386
gerak,0.4210546541529716
sangsi,0.4208581529675819
pempek,0.4208208754360683
busung,0.4206825892219618
hepatitis,0.41983024423713516
serba,0.4197885612297851
fotokopi,0.419575634830388
pembayan,0.4195456913813517
akurasi,0.4193810459202691
survei,0.41895577344314405
bagai,0.41884780812378686
tikar,0.4182483757181837
usah,0.4172833169650668
bejibun,0.4172258658026262
kon,0.4172170208718814
kitir,0.4171892882862336
gangsing,0.4158500301038308
tim,0.4157976134911432
pelni,0.4153086514739531
kol,0.41506811760861106
ekspektasi,0.4147577959275785
bude,0.41433325588937
bungkam,0.41399581607534963
tentara,0.41383725449096087
manjur,0.41359110243541597
lay,0.41318719238697166
jeng,0.41247639049685414
kewalahan,0.41240374135368496
jumlah,0.41240199375578335
hujat,0.4117765922670737
hobi,0.41104060044323526
lusa,0.4105740917119549
satpam,0.410467849778173
ambing,0.4103905206652174
keliling,0.40937511350582745
pedoman,0.4093634548631959
keponakan,0.40926156202204145
haris,0.40907865054043535
batagor,0.4077172947904102
monitor,0.40767413551166387
rokok,0.40743122240289054
haus,0.40739144845509323
tongseng,0.40721476698760456
payung,0.4071412538875684
akar,0.40683936212235594
halusinasi,0.4068253267236741
kg,0.40674770215259204
eksperimen,0.4063971302741947
oe,0.4056557834797496
engkau,0.4056557834797496
gratia,0.405637712989223
enteng,0.40525104117968647
hening,0.4047294170242808
garam,0.40454233536852346
kami,0.4045423141594316
anjur,0.4043150726852315
kompleks,0.40398759613303514
el,0.4034745287083564
borok,0.40297842749923385
busa,0.4024383186338566
datang,0.4024316244455689
indu,0.4019631089216701
lantai,0.4018893698473246
kris,0.40184395673568013
setip,0.4016150489068761
bom,0.4015841445125278
sirik,0.40132180878685564
tir,0.4008702556877765
nenek,0.3994701124776743
budiman,0.3990971518020697
tekor,0.3989611290527416
profil,0.39804872595187046
bukti,0.3976203056232922
beloon,0.39694586474108823
bota,0.39621554656193037
kelompok,0.3953932774275586
identifikasi,0.39482946449893447
kaum,0.39470385690273246
pung,0.3943478510309991
bas,0.3941332451281789
rumus,0.3941213841953144
mandek,0.3939170727229234
cross,0.39387292182592026
kuping,0.3937315202176763
timbal,0.39369961887311944
pisang,0.3934504604548252
dompet,0.39344568636704114
kiamat,0.3931251822237137
desain,0.39310514656794193
mek,0.39301239640839863
menstruasi,0.39255009823636555
tinjau,0.3923730460551721
robot,0.39208107090289485
boga,0.3920354925337171
harakiri,0.39160896893332764
propaganda,0.39157065145795045
person,0.39131157409112377
ganda,0.39112490599645566
mbak,0.39093492234350635
malaikat,0.3906130298466465
minder,0.39047163308515676
modul,0.3898741325181111
liku,0.38983556140425135
rutin,0.388723230981633
sp,0.3884290843166229
ambulans,0.3883374893573937
optimal,0.38827581559761654
arif,0.38806651271273196
pasar,0.3878854528774993
lag,0.3875105813198095
skema,0.38726388245390314
intip,0.3867653990474214
mandir,0.38664378729149207
mitos,0.3860529987494705
wicara,0.3853974615830148
kalong,0.3845422263360554
unggul,0.38441836252644734
suster,0.38425682131199246
linu,0.3840512464399578
daro,0.3839229330386074
pindai,0.3836693596746472
ciamis,0.3835452103078859
bensin,0.3832559012438274
produsen,0.38324248485958967
porak,0.3830628675247203
ham,0.38254052483804063
pin,0.38233614686976286
syok,0.38211986794101727
mules,0.38187689343187536
politis,0.38163537718776297
relatif,0.3815860108631307
larut,0.3813649233377897
syariat,0.3809732894284834
analisa,0.3807745539401866
kekam,0.3807628686862017
rembang,0.3799086282718893
warung,0.3795940044232211
pegal,0.37936480930100486
em,0.3793530886501152
kuno,0.3793530886501152
kirakira,0.37934880453506403
saing,0.37916122340604874
selada,0.3786268891017401
sejati,0.3785268210736581
basmi,0.3783117059613269
buluk,0.3782819872736868
tiga,0.37817301543108706
ampuh,0.3781043153119276
komisi,0.37741115307386924
eksekusi,0.37702364024236834
koe,0.3768980215519814
panggung,0.3768874064292152
ejek,0.3756524907322235
nafas,0.37559279379765337
bendahara,0.37490318314131515
solo,0.37489740288525103
iris,0.37479792766203535
agama,0.37472316829907526
segera,0.37434843959388064
audisi,0.3743304386978039
paru,0.3740307729053479
meleng,0.3731703273000463
belanda,0.37309902491290303
lantur,0.3726126051570402
telor,0.3724489820864306
tembak,0.3715088536844227
keramas,0.3713635651628264
suntik,0.37125397142068217
produktivitas,0.37061349559286727
kalimantan,0.3705557240737682
sorang,0.3702073452090096
simpul,0.36953732976215603
medik,0.36942063916799056
bakso,0.36903064493985527
kuk,0.3690139590753813
lini,0.3683867969820915
tobat,0.3678582539348989
dati,0.36659597494204943
imlek,0.3663352936780557
negatif,0.3660791350049272
sorot,0.36590332556972516
sokong,0.36480826515070014
jemput,0.36462782601130106
dewan,0.3643860355425173
amandel,0.3640801920311386
kuna,0.3635396965103001
transparansi,0.3632754504078566
senjang,0.36218806760266276
sumbu,0.36181685329518554
kecap,0.3618055694639992
mengatasnamakan,0.36135673907511956
masyarakat,0.36096741317076797
dialog,0.36060615677297203
depa,0.35943477381380157
serdang,0.3568076779970022
waspada,0.35627949479388166
perlahan,0.3556454772120636
bulak,0.35563031505172354
bola,0.3555883329008932
tumbal,0.35511427370282206
dek,0.3547284938253286
molor,0.3546167360993694
mantan,0.35428860923704664
sembelit,0.3541180763918709
kok,0.35315341066825423
cik,0.35304584234641867
unik,0.3528239353632151
zoom,0.3526987418487892
soak,0.3525374593926592
radio,0.3525374593926592
tempel,0.35174218326161855
duplikasi,0.35121666418521863
kampanye,0.35108283782381433
wayang,0.35088422743354186
biawak,0.3508333428081496
melarat,0.3506732586811111
gedor,0.35021370004751157
sakaratul,0.35014883798366564
pensil,0.3499614637025284
gosok,0.34976766663473086
rai,0.34822267852753047
dag,0.34805240326515674
serempak,0.3478664316049601
cerita,0.34746310492504623
aura,0.3474312084451701
pos,0.34689370948031895
nan,0.34662427792281586
performa,0.34624231449283727
keping,0.34620429666875846
privasi,0.3455995597807521
lai,0.34547363480989635
dewa,0.34535962112361174
seluncur,0.34530848969415484
singkir,0.3452861260842779
observasi,0.34508992624297546
angsur,0.34491793630767403
insinyur,0.34461344157386437
bekas,0.34456916741399085
tagar,0.3444734880597938
kornet,0.34424089520521445
akh,0.34411405265928346
koyok,0.3434210374349261
ngengat,0.34332100671933596
kuantitas,0.3428770802836799
bungkus,0.34272581144314995
automatis,0.34262145392094134
infeksi,0.3424597514405082
jorok,0.3423835265065515
tabrak,0.34220610053218065
kambuh,0.341708897734504
sipil,0.3415539919186155
uman,0.3411096808829838
kolesterol,0.3411063937368023
selancar,0.3409201479990838
marak,0.34079394269766294
oren,0.34074352840346267
ab,0.3406473090090142
batu,0.34045874821124267
kotak,0.340403304747011
roda,0.3401136870703956
sindrom,0.339993336955389
derita,0.3394275867166849
set,0.33932809885842347
gayung,0.3390654867157442
fase,0.3386170568487702
tulus,0.3381809376842183
murid,0.33767061040371105
bakteri,0.33709865127969496
selam,0.33695770489507154
mutu,0.3367459630535129
srempet,0.3366865600404498
sumbang,0.336589625751169
caci,0.33611355807119847
goblok,0.33592761960257345
piatu,0.3359208349570425
yatim,0.3359208349570425
kapok,0.3355742297503632
bengong,0.3351919208598962
deputi,0.3345435850299504
selip,0.3344729350854046
manipulasi,0.3343976266148026
korelasi,0.3343793933675605
mentang,0.33430676885209215
monyet,0.333946514964348
peluru,0.3338851019538729
investigasi,0.3338066185571106
game,0.3333312827540223
tali,0.3331186861742335
pahala,0.3327710263336295
lumrah,0.33253767972189713
aroma,0.3324942255852824
tampak,0.3324097281579359
entri,0.33180645552782884
nafsu,0.33156135912104023
ranap,0.3309971346112183
hirau,0.33091826882163045
beri,0.33088900593519877
ekspose,0.3308186638856469
wortel,0.330806252252442
rap,0.33069580586020275
tri,0.329512932491404
buncis,0.32866684173149546
mering,0.32824817274123624
oktaf,0.32649914875348224
rembet,0.32615598590148964
rua,0.3259524009781198
nanah,0.32591772815248754
berapa,0.3257524797117216
war,0.32548526878521394
ricuh,0.32544759709516435
keran,0.32534842949935827
cut,0.3250944810374229
inggris,0.3250893938645983
limbah,0.32464588908387326
mal,0.32455673586719996
kutuk,0.3244793185650734
rahasia,0.32424471184101955
jang,0.3241713540332713
inam,0.3241713540332713
ret,0.32416668381955555
aduk,0.32413231640917295
borong,0.32377401053853105
loyo,0.3230190881885167
abdi,0.32289533293390155
kaset,0.32284026220746276
huni,0.3225210445754635
eksternal,0.32239803850053883
akuisisi,0.32239803850053883
krusial,0.32239803850053883
profitabilitas,0.32239803850053883
laga,0.3219055337400332
polisi,0.32177521324673575
semesta,0.3208061049326978
jelata,0.3207874052114149
jajah,0.3205129840782212
kuar,0.3205011844179787
mahir,0.32023362159191204
visi,0.31972254864536154
tumpu,0.3192106994555748
giat,0.3176679415973746
bio,0.3172467223510508
formulir,0.31689165732575203
omel,0.31687221383954817
otoritas,0.3167038059807276
pedut,0.3164317342046908
belulang,0.3163415551115566
setel,0.3162892792351175
cak,0.31627737605107636
asyik,0.3160433277898182
filter,0.3159044295680366
kredibilitas,0.31555064941175376
wasit,0.3151104265184606
sendat,0.31499534132104007
flu,0.31381311065897866
koja,0.31379468541414224
lantas,0.3136620641633066
reaksi,0.3134810134111149
piring,0.31326388820626017
pintu,0.3128108461017015
jajal,0.31224980251763423
darussalam,0.31212455074143003
jet,0.311870101801024
optik,0.31165255191043184
saya,0.311395745765523
engkang,0.31133043065392607
silahturahmi,0.31089354429646554
papan,0.31084988527746304
susun,0.3105666843120821
cong,0.31047661031910834
estetika,0.31023660251822516
definisi,0.3095960539685541
guling,0.3095212743769076
sel,0.3095184378653667
pupuk,0.30945525953437836
tumor,0.30940510037735225
semi,0.30938756221815544
banding,0.3092812876807037
bawa,0.30920122091083146
olimpiade,0.30858216652168735
potret,0.30830334014932237
paten,0.3080669856536803
tayang,0.3080508875612531
prospek,0.3076690346447043
pajang,0.30765755219137947
trauma,0.3076305786515615
rinci,0.307606364749613
leher,0.30752521579549785
setrika,0.307377477553011
akrab,0.30693916419075673
setop,0.30668372929556464
teret,0.3065993794390689
meng,0.30635692879649196
mustika,0.30630012322308925
ampang,0.30620297985673617
kadar,0.3055268690783263
rombong,0.3053831404573694
zionis,0.305308325963777
jurnal,0.30491864499679855
realitas,0.30484065719982284
ece,0.30479923118546376
kedok,0.30462109952267036
rabi,0.3042570125380706
megah,0.30404191248257995
pagu,0.3038860985607559
afrika,0.3037446397712294
pribumi,0.3036217922381483
valis,0.3035788254508199
cenderung,0.3030871310480603
lampau,0.30302117476679674
beguk,0.3024538492178477
lem,0.30244429096790154
warga,0.3019560358682292
polah,0.3016071897156855
bencana,0.30076212242561123
karier,0.2999856287412106
awai,0.2999856287412106
sport,0.29958440729961905
sumpek,0.29870936483014365
paling,0.29857421752522534
alir,0.2985396368887783
hormat,0.29848553153917057
seri,0.29839247181883644
membludak,0.29794360504093403
kandang,0.29766210541376126
tiroid,0.29756549648945635
ragam,0.29753814292125413
rasio,0.2974169087944442
murni,0.29724086342665235
horor,0.2971826351876111
urang,0.29694644858636504
habitat,0.2966647192424771
trenggalek,0.2965445271597129
sus,0.29652399067663265
lestari,0.2964840752627964
jauh,0.29630564905754625
dak,0.2962965293674881
syaraf,0.29619796761508826
logo,0.2961017782642825
asu,0.29600544086307934
intelek,0.29554614353735625
ucap,0.2948888422319147
momen,0.2948605336007668
anda,0.29469309161859997
pahlawan,0.2945772591310542
gapura,0.2939060952951351
eyel,0.2935517177967375
atraksi,0.2935517177967375
laboratorium,0.29342609266317915
kipas,0.2933898000428473
rasuk,0.29315414185867433
madura,0.29297402788071514
sampang,0.29297402788071514
wing,0.2929500173937104
retak,0.29266131858340383
ambang,0.29243413318541867
pssi,0.29226722675681205
minim,0.29208946298254246
drop,0.29192899444183074
gundul,0.2918454542605552
kembung,0.2918454542605552
bangkrut,0.2917944690847386
resah,0.2917295109400806
integritas,0.29161792003858045
sebarang,0.2913752778495138
ibun,0.29135701720276536
skala,0.2912778616756525
ketok,0.29121297066751894
tepat,0.29077756240562197
rangkul,0.2907381741241508
gap,0.29065604643877113
biologis,0.2904647932833102
cream,0.290451596393387
hal,0.29028936079910184
lajang,0.2902685781308089
frustrasi,0.29023098861956703
bibir,0.29023098861956703
sudi,0.29017686999732306
kunyah,0.289797266600016
bonus,0.2897498244238429
tertib,0.289440497311249
rajin,0.28931184644918795
tas,0.28920861838452067
telusur,0.2891171072940995
kimia,0.28905624399383095
mua,0.2887192358212292
seksi,0.2886186434606427
runyam,0.2884360066564463
mahasiswa,0.2884172755669918
semena,0.28840093541855605
pancasila,0.2882827728999753
tunjang,0.28817825610268477
rental,0.2880658992509477
jp,0.2879535340346935
sanding,0.2878888983038335
proto,0.2864169850799475
lendir,0.28598865653013317
kes,0.28544620740856985
sudut,0.28539997657584343
saksi,0.2846074173700742
model,0.2842835163305984
tetes,0.28419130077177673
kerut,0.2841608497412043
walang,0.28413204274175663
sangit,0.28413204274175663
tantang,0.28401135874630495
minor,0.28336347027620523
mesin,0.28329964326735313
sebut,0.2831814022467278
hernia,0.28247581296295987
bap,0.28247581296295987
hadiah,0.28233889461227196
kuras,0.2818793821283498
kotok,0.28153089628393624
lebar,0.28151827278807284
keruk,0.2813592439340498
istigfar,0.28113249235341586
manah,0.2810026798866715
operator,0.2808057822292525
nyentrik,0.280800363556228
gosong,0.2804520991472216
panci,0.2804520991472216
kompetensi,0.2804444862682074
menclok,0.28032549225708
masif,0.2802275341661925
pauk,0.28011280392936977
ampat,0.2800486440860714
kulon,0.2797198137080185
honor,0.27946704479061596
puntir,0.2794132551399545
rantai,0.27930957065960776
ki,0.27929604592467205
laptop,0.27903184283117355
irit,0.27897457762908906
amuk,0.27880850382142097
inkompeten,0.2783177392948663
uzur,0.2783177392948663
depo,0.2779776240785262
kunyuk,0.27795659697610975
kandidat,0.2778463786596734
surya,0.277784353162565
ilmiah,0.27754781782465837
tawan,0.2773048104760126
gulat,0.2768612762396856
ironi,0.27674987638364057
serentak,0.27647670952754844
ulet,0.2764719927823287
nikel,0.27626753066330717
umpet,0.275966114038364
rambah,0.2758835246673055
kadut,0.2758835246673055
juntrung,0.2756816995532536
pure,0.2756801072944929
tumben,0.2755935871455758
lapak,0.2755176725327574
cap,0.2754489751329784
kejut,0.27534513819172507
polemik,0.27524117764803857
sinyal,0.2751709446823898
jajar,0.2743937042149047
boikot,0.2738098864235986
sipit,0.27370617149778675
progres,0.2735079522525496
congek,0.2733879041013313
segara,0.2730692722463577
teras,0.27295872740987087
ampas,0.27201992274839665
saham,0.2717423473889916
kemudi,0.27141575643092375
direktorat,0.2713306347989618
radiologi,0.27110608802237807
jeruk,0.2710025614914486
tinggi,0.270900382546316
elektrolit,0.2708035737049181
solok,0.2706807296871008
platform,0.27066810876562786
turut,0.27036689848452
rejeki,0.27036689848452
tamak,0.2699408424033773
fail,0.26983615466804833
sang,0.2696247109953634
cacat,0.2694109471600752
singgung,0.2691690035572962
as,0.2680777849154802
sepat,0.2679862134841272
multazam,0.2679862134841272
toleransi,0.26772962734792183
tahu,0.2672596733966563
kola,0.26672264956123265
kalkulator,0.2664593050784579
lekas,0.26637257160032835
stadium,0.26598533716870304
gereget,0.26509291825739634
kedip,0.26485077966828274
atlas,0.2645636121038204
surati,0.2643580200790371
tunjuk,0.26430007790842514
rebo,0.2642463676362941
megaproyek,0.26408918293672223
gunting,0.2639802433834212
grand,0.26346466733524593
tang,0.2633184117545549
madiun,0.26329095470464525
ve,0.263194828124517
gugup,0.2629655808799048
badau,0.26295139998780126
tin,0.262595456219433
keripik,0.26256525827233057
sopran,0.26239877873732204
dental,0.26201880169945235
komisaris,0.26176952402589115
geram,0.26079991911216444
muat,0.2603007964057716
milenium,0.260285523055963
windu,0.260285523055963
ternak,0.25990996762958424
panting,0.2598316269527533
pontang,0.2598316269527533
pra,0.2596389549411051
formalin,0.25920931881038
pintas,0.25920931881038
order,0.2590721694772336
gelagap,0.2589693619685717
senggol,0.25879690605922184
suguh,0.25821431014989343
serbu,0.2581853770964179
jelang,0.25809306284285694
aset,0.2578655678870216
teles,0.25783587689679527
kirik,0.25783587689679527
jaman,0.25782534435479404
serikat,0.25772249870627484
duka,0.257644644941298
paralel,0.2576069835818932
bandar,0.25741723104831965
matahari,0.25729596029579416
sengat,0.25729596029579416
bena,0.25706220838996213
sidang,0.257057035753969
sahur,0.25681375074281965
sala,0.2566056668579488
balita,0.25660463563248936
abadi,0.2553801767377708
kang,0.25532458101781336
judes,0.25521721600591035
tm,0.2551743605945791
maklum,0.2549794617336376
beta,0.2549496165569515
logis,0.25476231115480424
digitalisasi,0.2547563918257358
radiasi,0.2543706004051159
kita,0.25437054721243213
internet,0.2542865087898431
semrawut,0.25408430767295226
cupu,0.25383795979779566
stiker,0.25357108465681466
dayang,0.2533925853321226
hantam,0.2523882613195277
rentang,0.25219405302425585
ayom,0.25152818809930716
konsultan,0.25122313959325726
signifikan,0.2511579000081942
lubang,0.2511579000081942
gempa,0.2511579000081942
jendela,0.2511579000081942
ring,0.2511579000081942
karbon,0.2511579000081942
dekorasi,0.2511579000081942
balok,0.2511579000081942
lateral,0.2511579000081942
sekrup,0.2511579000081942
malaysia,0.2511579000081942
apartemen,0.2511579000081942
kawat,0.2511579000081942
dolar,0.2511579000081942
tular,0.2511579000081942
iprit,0.25104171177133094
kebut,0.25104171177133094
permanen,0.2509012424601792
aspek,0.250083507851621
singkong,0.24967471987410636
leleh,0.24955408319142197
ajudan,0.2493755119289738
selebaran,0.24919703077014516
figuran,0.24919093903861506
cekik,0.2491457011408662
komplikasi,0.24885845132526385
klasifikasi,0.2487443272220604
uda,0.2483178080616249
beberapa,0.24831026736688483
aktual,0.24764947537761975
tuntun,0.247379452107522
kompor,0.24729532129108955
tiup,0.24723278020698897
lumpuh,0.2469482109561299
korporat,0.2468861254346547
reda,0.24678845906559171
disinfektan,0.24646615147073447
mahadewa,0.24636612355933535
fungsional,0.2463263608066356
